var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,label
9.0,21.0,1.0,1.0,0.0,2.0,0.66,0.5909,0.94,0.2985,0.0604508196721
1.0,6.0,0.0,6.0,0.0,1.0,0.14,0.1667,0.63,0.1045,0.00204918032787
4.0,12.0,0.0,3.0,1.0,1.0,0.54,0.5152,0.28,0.2836,0.274590163934
3.0,1.0,0.0,3.0,1.0,1.0,0.22,0.2273,0.69,0.194,0.0030737704918
10.0,14.0,0.0,4.0,1.0,2.0,0.48,0.4697,0.48,0.5522,0.157786885246
3.0,12.0,0.0,5.0,1.0,2.0,0.56,0.5303,0.49,0.3582,0.198770491803
5.0,4.0,0.0,6.0,0.0,1.0,0.56,0.5303,0.88,0.1045,0.00819672131148
10.0,1.0,1.0,1.0,0.0,1.0,0.34,0.3333,0.87,0.1642,0.0368852459016
9.0,8.0,0.0,3.0,1.0,3.0,0.62,0.5455,0.94,0.0896,0.335040983607
2.0,5.0,0.0,0.0,0.0,2.0,0.26,0.2273,0.48,0.2985,0.00102459016393
7.0,17.0,0.0,0.0,0.0,1.0,0.74,0.697,0.66,0.2239,0.568647540984
11.0,15.0,0.0,0.0,0.0,1.0,0.62,0.6212,0.43,0.2836,0.323770491803
2.0,3.0,0.0,3.0,1.0,1.0,0.44,0.4394,0.44,0.194,0.00204918032787
4.0,5.0,0.0,6.0,0.0,3.0,0.34,0.3636,1.0,0.0,0.00614754098361
2.0,9.0,0.0,4.0,1.0,1.0,0.16,0.1364,0.47,0.2985,0.135245901639
10.0,2.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.82,0.1642,0.00204918032787
8.0,13.0,0.0,0.0,0.0,1.0,0.76,0.6818,0.45,0.3582,0.440573770492
5.0,7.0,0.0,0.0,0.0,1.0,0.54,0.5152,0.88,0.1045,0.0399590163934
6.0,4.0,0.0,0.0,0.0,1.0,0.5,0.4848,0.72,0.0896,0.0122950819672
2.0,2.0,0.0,4.0,1.0,3.0,0.14,0.1515,0.8,0.1343,0.00204918032787
10.0,19.0,0.0,6.0,0.0,2.0,0.52,0.5,0.72,0.2239,0.306352459016
7.0,23.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.57,0.2985,0.243852459016
3.0,17.0,0.0,6.0,0.0,3.0,0.5,0.4848,0.88,0.2239,0.116803278689
4.0,2.0,0.0,5.0,1.0,1.0,0.36,0.3333,0.53,0.2985,0.00819672131148
8.0,4.0,0.0,5.0,1.0,1.0,0.64,0.5909,0.78,0.1343,0.00614754098361
5.0,10.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.65,0.1343,0.188524590164
6.0,9.0,0.0,6.0,0.0,1.0,0.62,0.6212,0.43,0.1343,0.228483606557
12.0,2.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.77,0.1642,0.00922131147541
3.0,23.0,0.0,6.0,0.0,1.0,0.26,0.2576,0.41,0.194,0.0840163934426
7.0,12.0,0.0,5.0,1.0,1.0,0.8,0.697,0.26,0.0,0.268442622951
11.0,12.0,0.0,0.0,0.0,1.0,0.38,0.3939,0.46,0.2239,0.515368852459
3.0,11.0,0.0,6.0,0.0,2.0,0.4,0.4091,0.76,0.2239,0.161885245902
8.0,18.0,0.0,3.0,1.0,2.0,0.78,0.7273,0.55,0.1642,0.882172131148
2.0,17.0,1.0,1.0,0.0,2.0,0.28,0.2576,0.75,0.3881,0.0809426229508
12.0,14.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.5,0.1642,0.435450819672
6.0,13.0,0.0,0.0,0.0,1.0,0.78,0.7424,0.59,0.2836,0.381147540984
1.0,22.0,0.0,0.0,0.0,1.0,0.32,0.2879,0.26,0.3881,0.0645491803279
5.0,21.0,0.0,3.0,1.0,1.0,0.54,0.5152,0.6,0.0,0.238729508197
8.0,1.0,0.0,6.0,0.0,1.0,0.66,0.6061,0.78,0.1642,0.0676229508197
5.0,11.0,0.0,3.0,1.0,2.0,0.62,0.6212,0.59,0.2985,0.204918032787
2.0,19.0,0.0,2.0,1.0,1.0,0.36,0.3333,0.46,0.2985,0.310450819672
7.0,8.0,0.0,2.0,1.0,1.0,0.72,0.6818,0.62,0.1343,0.441598360656
11.0,19.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.55,0.1343,0.282786885246
6.0,9.0,0.0,3.0,1.0,1.0,0.72,0.6515,0.45,0.3881,0.225409836066
5.0,14.0,0.0,6.0,0.0,2.0,0.54,0.5152,0.94,0.1343,0.220286885246
5.0,19.0,0.0,1.0,1.0,1.0,0.58,0.5455,0.56,0.3284,0.558401639344
3.0,21.0,0.0,5.0,1.0,1.0,0.36,0.3333,0.34,0.3284,0.143442622951
4.0,17.0,0.0,0.0,0.0,2.0,0.52,0.5,0.72,0.194,0.240778688525
11.0,21.0,1.0,5.0,0.0,1.0,0.3,0.303,0.45,0.1642,0.0840163934426
4.0,9.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.38,0.0896,0.417008196721
12.0,18.0,0.0,6.0,0.0,1.0,0.26,0.2273,0.48,0.3881,0.159836065574
11.0,19.0,0.0,6.0,0.0,2.0,0.34,0.3333,0.71,0.1343,0.185450819672
6.0,2.0,0.0,4.0,1.0,1.0,0.72,0.697,0.79,0.1045,0.0174180327869
11.0,1.0,0.0,5.0,1.0,1.0,0.32,0.3182,0.66,0.1642,0.0235655737705
10.0,2.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.88,0.0,0.00409836065574
3.0,16.0,0.0,4.0,1.0,1.0,0.58,0.5455,0.32,0.2985,0.368852459016
10.0,6.0,0.0,3.0,1.0,2.0,0.6,0.5152,0.94,0.1343,0.180327868852
2.0,6.0,0.0,4.0,1.0,1.0,0.2,0.1818,0.75,0.2836,0.0768442622951
4.0,17.0,0.0,5.0,1.0,1.0,0.52,0.5,0.23,0.4179,0.670081967213
2.0,17.0,0.0,4.0,1.0,3.0,0.34,0.3636,0.87,0.0,0.295081967213
11.0,8.0,0.0,6.0,0.0,1.0,0.26,0.2576,0.7,0.194,0.102459016393
7.0,5.0,0.0,5.0,1.0,1.0,0.68,0.6364,0.79,0.2537,0.0266393442623
1.0,9.0,0.0,0.0,0.0,2.0,0.38,0.3939,0.76,0.2239,0.0194672131148
3.0,12.0,0.0,5.0,1.0,2.0,0.38,0.3939,0.54,0.0,0.275614754098
6.0,5.0,0.0,4.0,1.0,1.0,0.6,0.6061,0.64,0.194,0.0245901639344
6.0,18.0,0.0,1.0,1.0,1.0,0.76,0.6667,0.31,0.1343,0.568647540984
6.0,18.0,0.0,0.0,0.0,2.0,0.72,0.6515,0.45,0.2537,0.390368852459
10.0,11.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.63,0.0,0.234631147541
7.0,2.0,1.0,3.0,0.0,1.0,0.66,0.6061,0.83,0.1343,0.094262295082
8.0,1.0,0.0,6.0,0.0,1.0,0.62,0.5758,0.83,0.0,0.047131147541
2.0,23.0,0.0,3.0,1.0,1.0,0.38,0.3939,0.4,0.2239,0.0327868852459
10.0,13.0,0.0,3.0,1.0,3.0,0.56,0.5303,0.6,0.1045,0.0829918032787
2.0,16.0,0.0,6.0,0.0,3.0,0.22,0.2273,1.0,0.1343,0.0717213114754
8.0,11.0,0.0,2.0,1.0,1.0,0.74,0.6667,0.51,0.2239,0.152663934426
2.0,17.0,0.0,3.0,1.0,2.0,0.2,0.197,0.34,0.2537,0.169057377049
6.0,8.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.5,0.1343,0.631147540984
8.0,2.0,0.0,4.0,1.0,2.0,0.66,0.5909,0.94,0.0896,0.00614754098361
10.0,6.0,0.0,5.0,1.0,1.0,0.34,0.3485,0.81,0.0896,0.145491803279
2.0,18.0,0.0,4.0,1.0,1.0,0.54,0.5152,0.37,0.1343,0.53381147541
10.0,23.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.77,0.1642,0.0491803278689
11.0,11.0,0.0,6.0,0.0,2.0,0.28,0.2576,0.41,0.2985,0.189549180328
2.0,4.0,0.0,0.0,0.0,2.0,0.1,0.0455,0.46,0.7164,0.0
4.0,11.0,0.0,2.0,1.0,1.0,0.6,0.6212,0.33,0.4179,0.243852459016
4.0,8.0,0.0,6.0,0.0,1.0,0.34,0.3182,0.34,0.2537,0.125
8.0,13.0,0.0,4.0,1.0,1.0,0.7,0.6667,0.79,0.1045,0.0368852459016
7.0,9.0,0.0,2.0,1.0,1.0,0.84,0.803,0.53,0.0,0.34631147541
10.0,14.0,0.0,0.0,0.0,1.0,0.6,0.6212,0.4,0.2985,0.472336065574
3.0,10.0,0.0,0.0,0.0,2.0,0.42,0.4242,1.0,0.2985,0.030737704918
5.0,8.0,0.0,0.0,0.0,1.0,0.64,0.5758,0.83,0.194,0.15368852459
3.0,22.0,0.0,2.0,1.0,1.0,0.24,0.2727,0.62,0.1045,0.047131147541
7.0,19.0,0.0,0.0,0.0,1.0,0.72,0.6818,0.7,0.1642,0.53381147541
10.0,18.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.83,0.1045,0.237704918033
12.0,18.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.5,0.0,0.38012295082
10.0,18.0,0.0,0.0,0.0,1.0,0.52,0.5,0.39,0.194,0.422131147541
5.0,21.0,0.0,3.0,1.0,2.0,0.62,0.5758,0.83,0.0,0.25
5.0,17.0,0.0,5.0,1.0,1.0,0.62,0.6212,0.53,0.0,0.566598360656
6.0,5.0,0.0,6.0,0.0,1.0,0.6,0.6212,0.56,0.1045,0.0184426229508
3.0,23.0,0.0,3.0,1.0,1.0,0.26,0.2121,0.3,0.5224,0.0215163934426
11.0,20.0,0.0,2.0,1.0,1.0,0.26,0.2273,0.75,0.3284,0.236680327869
4.0,3.0,0.0,5.0,1.0,1.0,0.34,0.3333,0.61,0.1642,0.0102459016393
6.0,4.0,0.0,1.0,1.0,1.0,0.66,0.6061,0.78,0.2537,0.0030737704918
5.0,12.0,0.0,5.0,1.0,1.0,0.72,0.6818,0.66,0.1045,0.327868852459
2.0,20.0,0.0,6.0,0.0,1.0,0.26,0.2576,0.41,0.2239,0.0399590163934
6.0,6.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.45,0.2985,0.107581967213
5.0,3.0,0.0,1.0,1.0,1.0,0.5,0.4848,0.94,0.1642,0.0030737704918
6.0,6.0,0.0,0.0,0.0,1.0,0.46,0.4545,0.82,0.1045,0.0215163934426
12.0,12.0,0.0,1.0,1.0,2.0,0.28,0.303,0.56,0.0896,0.137295081967
7.0,8.0,0.0,5.0,1.0,2.0,0.76,0.7727,0.77,0.0,0.392418032787
3.0,9.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.63,0.2239,0.214139344262
5.0,6.0,0.0,3.0,1.0,2.0,0.6,0.5758,0.78,0.1045,0.146516393443
6.0,6.0,0.0,2.0,1.0,2.0,0.6,0.5758,0.78,0.1045,0.16393442623
5.0,4.0,0.0,2.0,1.0,2.0,0.52,0.5,0.72,0.0896,0.00717213114754
9.0,11.0,0.0,2.0,1.0,1.0,0.64,0.6212,0.33,0.0896,0.252049180328
7.0,14.0,0.0,1.0,1.0,1.0,0.82,0.7879,0.56,0.3284,0.140368852459
5.0,15.0,0.0,0.0,0.0,1.0,0.6,0.6212,0.49,0.0,0.365778688525
8.0,22.0,0.0,1.0,1.0,2.0,0.6,0.5606,0.83,0.0,0.16393442623
12.0,13.0,0.0,5.0,1.0,2.0,0.36,0.3485,0.53,0.1343,0.21106557377
7.0,17.0,0.0,2.0,1.0,1.0,0.78,0.7121,0.49,0.194,0.892418032787
6.0,5.0,0.0,2.0,1.0,1.0,0.58,0.5455,0.88,0.1642,0.031762295082
4.0,10.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.69,0.3582,0.121926229508
5.0,14.0,0.0,1.0,1.0,2.0,0.72,0.6818,0.62,0.5224,0.190573770492
10.0,19.0,0.0,1.0,1.0,3.0,0.52,0.5,0.83,0.0896,0.243852459016
1.0,18.0,0.0,2.0,1.0,2.0,0.22,0.2273,0.8,0.1642,0.135245901639
11.0,17.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.32,0.0,0.565573770492
4.0,12.0,0.0,1.0,1.0,2.0,0.6,0.5909,0.73,0.3284,0.136270491803
8.0,21.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.54,0.1045,0.319672131148
11.0,20.0,0.0,1.0,1.0,3.0,0.4,0.4091,0.87,0.2239,0.0809426229508
12.0,1.0,0.0,6.0,0.0,1.0,0.26,0.2576,0.65,0.194,0.0717213114754
3.0,23.0,0.0,2.0,1.0,1.0,0.52,0.5,0.83,0.0,0.0911885245902
3.0,6.0,0.0,2.0,1.0,1.0,0.2,0.2576,0.59,0.0,0.0450819672131
4.0,20.0,0.0,1.0,1.0,2.0,0.32,0.3182,0.76,0.1642,0.206967213115
4.0,4.0,0.0,0.0,0.0,1.0,0.28,0.303,0.7,0.0896,0.00204918032787
8.0,8.0,0.0,2.0,1.0,1.0,0.62,0.6212,0.57,0.1343,0.504098360656
1.0,5.0,0.0,2.0,1.0,1.0,0.14,0.1364,0.54,0.194,0.0112704918033
5.0,12.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.54,0.194,0.337090163934
6.0,12.0,0.0,1.0,1.0,2.0,0.62,0.6061,0.69,0.1045,0.164959016393
7.0,23.0,0.0,2.0,1.0,1.0,0.74,0.697,0.66,0.1642,0.0737704918033
6.0,7.0,0.0,6.0,0.0,1.0,0.64,0.6212,0.57,0.2836,0.0420081967213
7.0,14.0,0.0,2.0,1.0,1.0,0.94,0.8333,0.29,0.2537,0.218237704918
7.0,14.0,0.0,5.0,1.0,2.0,0.8,0.7879,0.63,0.3582,0.220286885246
9.0,2.0,0.0,3.0,1.0,1.0,0.6,0.5455,0.88,0.2537,0.00819672131148
5.0,4.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.76,0.1045,0.016393442623
4.0,6.0,0.0,4.0,1.0,1.0,0.34,0.3485,0.76,0.1045,0.0706967213115
8.0,7.0,0.0,6.0,0.0,1.0,0.68,0.6364,0.83,0.1642,0.0635245901639
3.0,22.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.6,0.0896,0.173155737705
2.0,11.0,0.0,3.0,1.0,1.0,0.36,0.3485,0.66,0.1642,0.174180327869
9.0,9.0,0.0,4.0,1.0,2.0,0.62,0.5152,1.0,0.2537,0.0696721311475
12.0,21.0,0.0,4.0,1.0,1.0,0.3,0.3182,0.61,0.1045,0.164959016393
9.0,2.0,0.0,5.0,1.0,2.0,0.6,0.5,1.0,0.1045,0.0194672131148
7.0,13.0,0.0,3.0,1.0,3.0,0.82,0.7576,0.46,0.1343,0.160860655738
10.0,11.0,0.0,5.0,1.0,1.0,0.36,0.3485,0.5,0.2239,0.171106557377
7.0,13.0,0.0,5.0,1.0,1.0,0.8,0.6818,0.24,0.0,0.298155737705
12.0,18.0,0.0,3.0,1.0,2.0,0.36,0.3485,0.62,0.1642,0.39856557377
2.0,1.0,0.0,0.0,0.0,1.0,0.24,0.2121,0.44,0.3284,0.0553278688525
5.0,9.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.49,0.0,0.342213114754
5.0,7.0,0.0,3.0,1.0,1.0,0.54,0.5152,0.88,0.194,0.279713114754
12.0,12.0,0.0,3.0,1.0,2.0,0.34,0.3636,0.42,0.0,0.236680327869
9.0,11.0,0.0,0.0,0.0,1.0,0.66,0.6212,0.47,0.2537,0.598360655738
6.0,11.0,0.0,1.0,1.0,1.0,0.8,0.7273,0.43,0.3284,0.184426229508
11.0,11.0,0.0,4.0,1.0,2.0,0.34,0.3333,0.61,0.1343,0.169057377049
4.0,21.0,0.0,6.0,0.0,3.0,0.5,0.4848,0.82,0.3881,0.103483606557
7.0,0.0,0.0,0.0,0.0,1.0,0.76,0.697,0.55,0.0896,0.114754098361
7.0,23.0,0.0,2.0,1.0,1.0,0.78,0.7121,0.52,0.0,0.0799180327869
7.0,10.0,0.0,2.0,1.0,2.0,0.84,0.7879,0.49,0.194,0.161885245902
1.0,14.0,0.0,3.0,1.0,1.0,0.34,0.3485,0.49,0.0896,0.162909836066
8.0,4.0,0.0,0.0,0.0,1.0,0.64,0.6061,0.69,0.0896,0.00922131147541
8.0,17.0,0.0,5.0,1.0,1.0,0.82,0.7121,0.26,0.0,0.527663934426
1.0,20.0,0.0,5.0,1.0,1.0,0.24,0.2424,0.41,0.1642,0.138319672131
6.0,21.0,0.0,3.0,1.0,1.0,0.72,0.6515,0.39,0.2239,0.225409836066
10.0,11.0,0.0,5.0,1.0,2.0,0.56,0.5303,0.78,0.1642,0.296106557377
8.0,19.0,0.0,4.0,1.0,1.0,0.76,0.6818,0.48,0.1343,0.623975409836
1.0,2.0,0.0,0.0,0.0,1.0,0.16,0.2273,0.8,0.0,0.0102459016393
7.0,23.0,0.0,6.0,0.0,1.0,0.72,0.6667,0.54,0.2836,0.156762295082
7.0,17.0,0.0,0.0,0.0,1.0,0.84,0.7424,0.36,0.2239,0.370901639344
10.0,21.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.82,0.194,0.33606557377
4.0,21.0,0.0,0.0,0.0,1.0,0.5,0.4848,0.42,0.194,0.0840163934426
4.0,15.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.65,0.4925,0.140368852459
8.0,19.0,0.0,4.0,1.0,1.0,0.8,0.7576,0.55,0.194,0.637295081967
8.0,21.0,0.0,4.0,1.0,1.0,0.64,0.5909,0.78,0.2836,0.190573770492
9.0,2.0,0.0,3.0,1.0,2.0,0.54,0.5152,0.94,0.2239,0.00512295081967
5.0,16.0,0.0,5.0,1.0,1.0,0.62,0.6061,0.25,0.3284,0.536885245902
8.0,12.0,0.0,3.0,1.0,1.0,0.82,0.7273,0.38,0.2985,0.24487704918
1.0,6.0,0.0,0.0,0.0,2.0,0.3,0.3333,0.52,0.0,0.00102459016393
11.0,3.0,0.0,0.0,0.0,1.0,0.22,0.2727,0.44,0.0,0.00717213114754
7.0,11.0,0.0,4.0,1.0,1.0,0.72,0.6515,0.37,0.2239,0.150614754098
9.0,6.0,0.0,3.0,1.0,1.0,0.54,0.5152,0.73,0.194,0.185450819672
9.0,5.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.63,0.194,0.0143442622951
11.0,7.0,0.0,6.0,0.0,1.0,0.22,0.2273,0.75,0.194,0.0266393442623
3.0,0.0,0.0,4.0,1.0,1.0,0.38,0.3939,0.66,0.2537,0.0225409836066
10.0,11.0,0.0,0.0,0.0,1.0,0.36,0.3485,0.53,0.2239,0.24487704918
9.0,21.0,0.0,5.0,1.0,2.0,0.5,0.4848,0.63,0.0,0.165983606557
7.0,15.0,0.0,3.0,1.0,1.0,0.8,0.7121,0.41,0.2537,0.281762295082
6.0,20.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.49,0.2239,0.424180327869
12.0,4.0,0.0,4.0,1.0,2.0,0.26,0.2576,0.56,0.194,0.00717213114754
6.0,19.0,0.0,3.0,1.0,2.0,0.8,0.7424,0.52,0.2537,0.349385245902
5.0,17.0,0.0,2.0,1.0,1.0,0.62,0.6061,0.65,0.4179,0.617827868852
12.0,17.0,0.0,2.0,1.0,1.0,0.4,0.4091,0.47,0.4478,0.585040983607
1.0,7.0,0.0,4.0,1.0,2.0,0.28,0.303,0.81,0.0896,0.243852459016
11.0,12.0,0.0,2.0,1.0,3.0,0.4,0.4091,1.0,0.0896,0.0204918032787
8.0,3.0,0.0,4.0,1.0,1.0,0.68,0.6364,0.83,0.0896,0.00512295081967
10.0,5.0,0.0,4.0,1.0,3.0,0.48,0.4697,0.88,0.0896,0.0143442622951
3.0,12.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.94,0.2239,0.367827868852
2.0,22.0,0.0,4.0,1.0,1.0,0.44,0.4394,0.54,0.2537,0.139344262295
3.0,4.0,0.0,0.0,0.0,1.0,0.24,0.2424,0.6,0.1343,0.0215163934426
4.0,21.0,0.0,6.0,0.0,2.0,0.56,0.5303,0.83,0.2836,0.137295081967
6.0,16.0,0.0,6.0,0.0,1.0,0.76,0.6818,0.43,0.2985,0.419057377049
1.0,22.0,0.0,0.0,0.0,1.0,0.24,0.2121,0.44,0.2985,0.00819672131148
2.0,14.0,0.0,6.0,0.0,2.0,0.34,0.303,0.36,0.3284,0.215163934426
12.0,10.0,0.0,1.0,1.0,2.0,0.44,0.4394,0.94,0.2239,0.135245901639
10.0,4.0,0.0,4.0,1.0,2.0,0.54,0.5152,1.0,0.1045,0.00614754098361
4.0,9.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.3,0.2537,0.281762295082
12.0,2.0,0.0,1.0,1.0,2.0,0.38,0.3939,0.94,0.0,0.00409836065574
2.0,9.0,0.0,2.0,1.0,1.0,0.28,0.2576,0.45,0.3582,0.236680327869
12.0,9.0,0.0,1.0,1.0,2.0,0.24,0.2576,0.65,0.1045,0.0860655737705
12.0,17.0,0.0,6.0,0.0,1.0,0.28,0.2576,0.41,0.2985,0.115778688525
9.0,7.0,0.0,4.0,1.0,1.0,0.6,0.5455,0.88,0.1343,0.28893442623
6.0,0.0,0.0,5.0,1.0,1.0,0.66,0.6212,0.5,0.2537,0.0870901639344
11.0,19.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.58,0.0896,0.319672131148
12.0,12.0,0.0,5.0,1.0,2.0,0.3,0.303,0.49,0.1343,0.22643442623
2.0,10.0,0.0,0.0,0.0,1.0,0.26,0.2576,0.41,0.1642,0.191598360656
11.0,16.0,0.0,0.0,0.0,2.0,0.52,0.5,0.63,0.1343,0.3125
11.0,13.0,0.0,3.0,1.0,1.0,0.34,0.3333,0.42,0.194,0.218237704918
3.0,13.0,0.0,2.0,1.0,1.0,0.36,0.3485,0.27,0.0,0.215163934426
7.0,23.0,0.0,2.0,1.0,2.0,0.64,0.5758,0.89,0.1045,0.104508196721
7.0,23.0,0.0,3.0,1.0,1.0,0.76,0.7424,0.75,0.2537,0.100409836066
3.0,2.0,0.0,4.0,1.0,1.0,0.5,0.4848,0.59,0.0,0.0184426229508
7.0,20.0,0.0,4.0,1.0,1.0,0.74,0.6667,0.48,0.2239,0.525614754098
9.0,20.0,0.0,5.0,1.0,1.0,0.64,0.6061,0.73,0.0,0.199795081967
1.0,16.0,0.0,3.0,1.0,2.0,0.34,0.3182,0.87,0.2537,0.11987704918
11.0,12.0,0.0,1.0,1.0,2.0,0.4,0.4091,0.62,0.2836,0.246926229508
5.0,4.0,0.0,0.0,0.0,3.0,0.52,0.5,0.83,0.1642,0.015368852459
11.0,23.0,0.0,5.0,1.0,1.0,0.32,0.303,0.49,0.3284,0.0901639344262
4.0,12.0,0.0,4.0,1.0,1.0,0.44,0.4394,0.33,0.0,0.281762295082
2.0,23.0,0.0,6.0,0.0,2.0,0.36,0.3333,0.4,0.3881,0.0747950819672
12.0,12.0,0.0,4.0,1.0,2.0,0.48,0.4697,0.55,0.0,0.205942622951
5.0,17.0,0.0,1.0,1.0,2.0,0.66,0.6212,0.69,0.2537,0.519467213115
2.0,3.0,0.0,5.0,1.0,1.0,0.26,0.2879,0.56,0.0896,0.00409836065574
5.0,22.0,0.0,2.0,1.0,1.0,0.52,0.5,0.55,0.1045,0.152663934426
1.0,2.0,0.0,6.0,0.0,1.0,0.36,0.3636,0.5,0.1045,0.0379098360656
1.0,17.0,0.0,2.0,1.0,1.0,0.46,0.4545,0.63,0.4478,0.472336065574
12.0,8.0,0.0,6.0,0.0,2.0,0.26,0.2424,0.81,0.0,0.0440573770492
10.0,14.0,0.0,3.0,1.0,1.0,0.64,0.6212,0.41,0.2836,0.193647540984
2.0,0.0,0.0,0.0,0.0,1.0,0.26,0.2121,0.35,0.4478,0.016393442623
9.0,4.0,0.0,4.0,1.0,2.0,0.62,0.5455,0.94,0.0896,0.00204918032787
7.0,7.0,0.0,4.0,1.0,1.0,0.62,0.6212,0.53,0.2537,0.34118852459
7.0,20.0,0.0,3.0,1.0,1.0,0.74,0.6818,0.62,0.0896,0.373975409836
12.0,8.0,0.0,5.0,1.0,2.0,0.24,0.2424,0.6,0.1343,0.243852459016
5.0,3.0,0.0,3.0,1.0,1.0,0.6,0.5758,0.78,0.1045,0.00409836065574
3.0,3.0,0.0,4.0,1.0,3.0,0.24,0.2273,0.93,0.2239,0.0
8.0,7.0,0.0,3.0,1.0,1.0,0.6,0.5758,0.78,0.0,0.335040983607
12.0,10.0,0.0,2.0,1.0,1.0,0.46,0.4545,0.82,0.194,0.15881147541
2.0,16.0,0.0,2.0,1.0,1.0,0.36,0.3333,0.46,0.4179,0.259221311475
4.0,12.0,0.0,0.0,0.0,1.0,0.64,0.6212,0.44,0.2836,0.649590163934
8.0,3.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.74,0.194,0.00409836065574
6.0,13.0,0.0,2.0,1.0,1.0,0.84,0.7576,0.44,0.0,0.19262295082
10.0,1.0,0.0,5.0,1.0,3.0,0.54,0.5152,0.88,0.0,0.015368852459
7.0,1.0,0.0,5.0,1.0,1.0,0.74,0.7121,0.79,0.1343,0.0338114754098
10.0,16.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.45,0.194,0.366803278689
1.0,9.0,0.0,4.0,1.0,1.0,0.32,0.3333,0.81,0.1045,0.234631147541
12.0,4.0,0.0,3.0,1.0,2.0,0.36,0.3788,0.71,0.0,0.00102459016393
7.0,2.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.61,0.2239,0.0112704918033
3.0,7.0,0.0,0.0,0.0,1.0,0.22,0.2273,0.69,0.1343,0.016393442623
12.0,20.0,0.0,5.0,1.0,2.0,0.34,0.3485,0.66,0.1045,0.0922131147541
1.0,18.0,0.0,3.0,1.0,1.0,0.24,0.2424,0.38,0.1343,0.172131147541
4.0,14.0,0.0,0.0,0.0,1.0,0.7,0.6364,0.39,0.2836,0.642418032787
3.0,10.0,0.0,2.0,1.0,1.0,0.24,0.2121,0.52,0.2836,0.0686475409836
3.0,20.0,0.0,1.0,1.0,1.0,0.3,0.303,0.33,0.1642,0.093237704918
10.0,18.0,0.0,3.0,1.0,1.0,0.6,0.6212,0.53,0.1642,0.606557377049
3.0,16.0,0.0,5.0,1.0,3.0,0.48,0.4697,0.77,0.0,0.131147540984
12.0,23.0,0.0,4.0,1.0,1.0,0.26,0.303,0.6,0.0,0.121926229508
3.0,1.0,0.0,1.0,1.0,3.0,0.2,0.1818,1.0,0.3284,0.00102459016393
8.0,10.0,0.0,6.0,0.0,1.0,0.82,0.7727,0.57,0.194,0.404713114754
10.0,2.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.94,0.1642,0.00512295081967
2.0,0.0,0.0,0.0,0.0,1.0,0.26,0.2424,0.87,0.2836,0.0338114754098
5.0,17.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.31,0.1343,0.871926229508
9.0,1.0,0.0,6.0,0.0,2.0,0.66,0.5909,0.89,0.2836,0.118852459016
3.0,23.0,0.0,2.0,1.0,2.0,0.32,0.3333,0.57,0.1045,0.0348360655738
1.0,10.0,0.0,5.0,1.0,1.0,0.18,0.1818,0.55,0.194,0.0440573770492
1.0,1.0,0.0,0.0,0.0,1.0,0.14,0.2121,0.8,0.0,0.0286885245902
2.0,15.0,0.0,3.0,1.0,1.0,0.42,0.4242,0.41,0.2239,0.174180327869
1.0,13.0,0.0,5.0,1.0,2.0,0.2,0.1818,0.37,0.2836,0.0737704918033
4.0,9.0,0.0,5.0,1.0,1.0,0.42,0.4242,0.44,0.4925,0.34118852459
5.0,11.0,0.0,6.0,0.0,1.0,0.56,0.5303,0.43,0.0,0.354508196721
11.0,21.0,0.0,2.0,1.0,1.0,0.24,0.2121,0.81,0.2836,0.188524590164
4.0,8.0,0.0,3.0,1.0,2.0,0.58,0.5455,0.88,0.3284,0.453893442623
